timestep,hour_of_day,day,p_load_mw,p_solar_mw,p_battery_mw,p_grid_mw,soc,v_min,v_max,v_mean,line_loading_max,v_severity,n_buses_below_090,renewable_pct,converged,blackout,severity,p_load_lag_1h,p_load_lag_3h,p_solar_lag_1h,soc_lag_1h,load_rolling_avg_6h,solar_rolling_avg_6h,v_min_rolling_min_6h,soc_rate_of_change,load_rate_of_change,load_solar_diff,grid_stress_index,solar_load_ratio,soc_deficit,v_violation_margin,net_power_balance,is_night,blackout_prob_ml,blackout_pred_ml,in_test_window,prediction_correct
636,12,26,3.394592,0.470041,0.0,2.92455,0.1,0.931648,1.0,0.963407,0.0002,0.0,0,13.85,1,0,0,3.31245,3.292016,0.215098,0.1,3.1130983333333333,0.1209588333333334,0.923726,0.0,0.08214199999999972,2.9245509999999997,0.8595774645580977,0.13846755708269004,0.9,0.011647999999999992,-2.9245509999999997,0,0.086202,0,1,1
637,13,26,3.391523,0.679331,0.0,2.712192,0.1,0.934728,1.0,0.967656,0.0002,0.0,0,20.03,1,0,0,3.394592,3.299925,0.470041,0.1,3.2557663333333333,0.23418066666666673,0.923726,0.0,-0.0030689999999999884,2.712192,0.8244204277703006,0.2003025778381636,0.9,0.014727999999999963,-2.712192,0,0.031449,0,1,1
638,14,26,3.414702,0.882906,0.0,2.531796,0.1,0.93699,1.0,0.971255,0.0002,0.0,0,25.86,1,0,0,3.391523,3.31245,0.679331,0.1,3.350868,0.3813316666666668,0.923726,0.0,0.023179000000000283,2.531796,0.7925710278151638,0.2585601148913976,0.9,0.01698999999999995,-2.531796,0,0.002523,0,1,1
639,15,26,3.414155,1.204736,0.0,2.209419,0.1,0.9412,1.004797,0.977162,0.0001,0.0,0,35.29,1,0,0,3.414702,3.394592,0.882906,0.1,3.3712245000000003,0.582121,0.926699,0.0,-0.0005470000000000752,2.209419,0.7388836141767609,0.35286495403256324,0.9,0.021199999999999997,-2.209419,0,0.000352,0,1,1
640,16,26,3.458265,1.258138,0.0,2.200127,0.1,0.940859,1.007152,0.977503,0.0001,0.0,0,36.38,1,0,0,3.414155,3.391523,1.204736,0.1,3.3976144999999995,0.7850416666666667,0.929733,0.0,0.04410999999999987,2.200127,0.7339411094661283,0.36380602301847226,0.9,0.02085899999999996,-2.200127,0,1.2e-05,0,1,1
641,17,26,3.512614,0.997458,0.0,2.515156,0.1,0.936249,1.0,0.972037,0.0002,0.0,0,28.4,1,0,0,3.458265,3.414702,1.258138,0.1,3.430975166666667,0.915435,0.931648,0.0,0.0543490000000002,2.515156,0.7822643126962764,0.28396451077046586,0.9,0.016248999999999958,-2.515156,0,8e-06,0,1,1
642,18,26,3.623009,1.286614,0.0,2.336395,0.1,0.937422,1.005307,0.975744,0.0002,0.0,0,35.51,1,0,0,3.512614,3.414155,0.997458,0.1,3.469044666666667,1.0515305000000001,0.934728,0.0,0.11039500000000002,2.3363950000000004,0.7439769847465231,0.3551229502540705,0.9,0.017421999999999938,-2.3363950000000004,0,0.000227,0,1,1
643,19,26,3.625979,1.072708,0.0,2.553271,0.1,0.934607,1.0,0.971849,0.0002,0.0,0,29.58,1,0,0,3.623009,3.458265,1.286614,0.1,3.5081206666666667,1.1170933333333333,0.934607,0.0,0.002969999999999917,2.553271,0.7798944719605204,0.29583946960545837,0.9,0.014606999999999926,-2.553271,0,5.8e-05,0,1,1
644,20,26,3.454244,0.632928,0.0,2.821316,0.1,0.932606,1.0,0.965852,0.0002,0.0,0,18.32,1,0,0,3.625979,3.512614,1.072708,0.1,3.514711,1.0754303333333335,0.932606,0.0,-0.17173499999999997,2.821316,0.8377819865410499,0.18323193635656995,0.9,0.012606000000000006,-2.821316,0,0.000298,0,1,1
645,21,26,3.322836,0.263179,0.0,3.059657,0.1,0.930229,1.0,0.960098,0.0002,0.0,0,7.92,1,0,0,3.454244,3.623009,0.632928,0.1,3.4994911666666666,0.9185041666666668,0.930229,0.0,-0.13140799999999997,3.059657,0.8876160616868551,0.07920310264993437,0.9,0.010228999999999933,-3.059657,1,0.00556,0,1,1
646,22,26,3.002261,0.038491,0.0,2.96377,0.1,0.933853,1.0,0.95983,0.0002,0.0,0,1.28,1,0,0,3.322836,3.625979,0.263179,0.1,3.4234905,0.7152296666666668,0.930229,0.0,-0.3205750000000003,2.96377,0.8963000419470615,0.012820666550754064,0.9,0.013853000000000004,-2.96377,1,0.017228,0,1,1
647,23,26,2.414251,0.0,0.0,2.414251,0.1,0.945124,1.0,0.967399,0.0001,0.0,0,0.0,1,0,0,3.002261,3.454244,0.038491,0.1,3.24043,0.5489866666666667,0.930229,0.0,-0.5880099999999997,2.414251,0.8499552265589951,0.0,0.9,0.025123999999999924,-2.414251,1,0.00627,0,1,1
648,0,27,1.825438,0.0,0.0,1.825438,0.1,0.959012,1.0,0.975632,0.0001,0.0,0,0.0,1,0,0,2.414251,3.322836,0.0,0.1,2.940834833333333,0.3345510000000001,0.930229,0.0,-0.5888130000000003,1.825438,0.7971231942575145,0.0,0.9,0.039011999999999936,-1.825438,1,1.3e-05,0,1,1
649,1,27,1.607142,0.0,0.0,1.607142,0.1,0.964072,1.0,0.978635,0.0001,0.0,0,0.0,1,0,0,1.825438,3.002261,0.0,0.1,2.604362,0.15576633333333342,0.930229,0.0,-0.21829599999999982,1.607142,0.7775362943023777,0.0,0.9,0.044072,-1.607142,1,6e-06,0,1,1
650,2,27,1.552765,0.0,0.0,1.552765,0.1,0.965326,1.0,0.979379,0.0001,0.0,0,0.0,1,0,0,1.607142,2.414251,0.0,0.1,2.2874488333333334,0.050278333333333404,0.930229,0.0,-0.05437700000000012,1.552765,0.7726572454015254,0.0,0.9,0.04532599999999998,-1.552765,1,0.0,0,1,1
651,3,27,1.539697,0.0,0.0,1.539697,0.1,0.965627,1.0,0.979558,0.0001,0.0,0,0.0,1,0,0,1.552765,1.825438,0.0,0.1,1.990259,0.00641516666666674,0.933853,0.0,-0.013067999999999858,1.539697,0.7714847016599372,0.0,0.9,0.04562699999999997,-1.539697,1,0.0,0,1,1
652,4,27,1.533846,0.0,0.0,1.533846,0.1,0.965761,1.0,0.979638,0.0001,0.0,0,0.0,1,0,0,1.539697,1.607142,0.0,0.1,1.7455231666666666,0.0,0.945124,0.0,-0.005851000000000051,1.533846,0.7709597128757291,0.0,0.9,0.04576099999999994,-1.533846,1,0.0,0,1,1
653,5,27,1.709366,0.0,0.0,1.709366,0.1,0.961708,1.0,0.977232,0.0001,0.0,0,0.0,1,0,0,1.533846,1.552765,0.0,0.1,1.6280423333333331,0.0,0.959012,0.0,0.1755199999999999,1.709366,0.7867084791386273,0.0,0.9,0.04170799999999997,-1.709366,1,0.0,0,1,1
654,6,27,2.17189,0.0,0.0,2.17189,0.1,0.950884,1.0,0.970812,0.0001,0.0,0,0.0,1,0,0,1.709366,1.539697,0.0,0.1,1.6857843333333333,0.0,0.950884,0.0,0.46252399999999994,2.17189,0.8282090623598025,0.0,0.9,0.03088399999999991,-2.17189,0,0.0,0,1,1
655,7,27,2.59329,0.0,0.0,2.59329,0.1,0.94083,1.0,0.964855,0.0001,0.0,0,0.0,1,0,0,2.17189,1.533846,0.0,0.1,1.8501423333333333,0.0,0.94083,0.0,0.4214000000000002,2.59329,0.8660197397936295,0.0,0.9,0.020830000000000015,-2.59329,0,3e-06,0,1,1
656,8,27,2.926502,0.0,0.0,2.926502,0.1,0.932743,1.0,0.960069,0.0002,0.0,0,0.0,1,0,0,2.59329,1.709366,0.0,0.1,2.0790985,0.0,0.932743,0.0,0.33321200000000006,2.926502,0.8959176312247644,0.0,0.9,0.012742999999999949,-2.926502,0,0.000138,0,1,1
657,9,27,3.381802,0.0,0.0,3.381802,0.1,0.921487,1.0,0.953415,0.0002,0.0,0,0.0,1,0,0,2.926502,2.17189,0.0,0.1,2.386116,0.0,0.921487,0.0,0.4552999999999998,3.381802,0.9367700314042171,0.0,0.9,0.001486999999999905,-3.381802,0,0.003586,0,1,1
658,10,27,3.429786,0.047511,0.0,3.382274,0.1,0.924012,1.0,0.953788,0.0002,0.0,0,1.39,1,0,0,3.381802,2.59329,0.0,0.1,2.702106,0.007918500000000073,0.921487,0.0,0.04798400000000003,3.382275,0.9331569598474653,0.013852463724423702,0.9,0.0040119999999999045,-3.382275,0,0.430866,0,1,1
659,11,27,3.350594,0.165599,0.0,3.184995,0.1,0.928054,1.0,0.957581,0.0002,0.0,0,4.94,1,0,0,3.429786,2.926502,0.047511,0.1,2.9756440000000004,0.03551833333333341,0.921487,0.0,-0.07919199999999993,3.1849950000000002,0.9063700186182144,0.049423759063688684,0.9,0.008054000000000006,-3.1849950000000002,0,0.492082,0,1,1
660,12,27,3.419431,0.467465,0.0,2.951966,0.1,0.931026,1.0,0.962999,0.0002,0.0,0,13.67,1,0,0,3.350594,3.381802,0.165599,0.1,3.1835675,0.11342916666666675,0.921487,0.0,0.06883699999999982,2.9519659999999996,0.8622355103185284,0.13670837729775004,0.9,0.01102599999999998,-2.9519659999999996,0,0.1928,0,1,1
661,13,27,3.391416,0.896793,0.0,2.494623,0.1,0.937716,1.0,0.971841,0.0002,0.0,0,26.44,1,0,0,3.419431,3.429786,0.467465,0.1,3.3165885,0.2628946666666667,0.921487,0.0,-0.0280149999999999,2.494623,0.7881671603858232,0.26443017771037886,0.9,0.017715999999999954,-2.494623,0,0.054126,0,1,1
662,14,27,3.385598,1.11787,0.0,2.267728,0.1,0.94075,1.0,0.975997,0.0001,0.0,0,33.02,1,0,0,3.391416,3.350594,0.896793,0.1,3.3931045,0.4492063333333334,0.921487,0.0,-0.005818000000000101,2.267728,0.7507989659039929,0.33018381680760184,0.9,0.020749999999999935,-2.267728,0,0.000365,0,1,1
663,15,27,3.393861,1.325271,0.0,2.06859,0.1,0.943168,1.012689,0.979559,0.0001,0.0,0,39.05,1,0,0,3.385598,3.419431,1.11787,0.1,3.3951143333333333,0.6700848333333335,0.924012,0.0,0.00826299999999991,2.0685899999999995,0.716973541274114,0.3904905385074585,0.9,0.023167999999999966,-2.0685899999999995,0,2e-05,0,1,1
664,16,27,3.450228,1.276695,0.0,2.173534,0.1,0.941276,1.008476,0.97794,0.0001,0.0,0,37.0,1,0,0,3.393861,3.391416,1.325271,0.1,3.3985213333333335,0.8749488333333334,0.928054,0.0,0.05636700000000028,2.173533,0.730127145580978,0.3700319601974245,0.9,0.02127599999999996,-2.173533,0,3e-06,0,1,1
665,17,27,3.484694,1.329422,0.0,2.155272,0.1,0.94114,1.010969,0.978392,0.0001,0.0,0,38.15,1,0,0,3.450228,3.385598,1.276695,0.1,3.420871333333333,1.0689193333333333,0.931026,0.0,0.03446600000000011,2.155272,0.7244318200986989,0.38150311576766405,0.9,0.021139999999999937,-2.155272,0,6e-06,0,1,1
666,18,27,3.594849,1.121966,0.0,2.472883,0.1,0.935973,1.0,0.973182,0.0002,0.0,0,31.21,1,0,0,3.484694,3.393861,1.329422,0.1,3.4501076666666664,1.1780028333333334,0.935973,0.0,0.11015499999999978,2.472883,0.7688916244952894,0.3121037039097598,0.9,0.015973000000000015,-2.472883,0,7e-06,0,1,1
667,19,27,3.633405,0.829976,0.0,2.803429,0.1,0.931168,1.0,0.967178,0.0002,0.0,0,22.84,1,0,0,3.594849,3.450228,1.121966,0.1,3.490439166666667,1.1668666666666667,0.931168,0.0,0.03855600000000026,2.8034290000000004,0.8210161130551817,0.2284291928840322,0.9,0.011167999999999956,-2.8034290000000004,0,0.00018,0,1,1
668,20,27,3.517659,0.432675,0.0,3.084984,0.1,0.92819,1.0,0.960871,0.0002,0.0,0,12.3,1,0,0,3.633405,3.484694,0.829976,0.1,3.512449333333333,1.0526675,0.92819,0.0,-0.11574600000000013,3.084984,0.8768474820547331,0.1230008016692915,0.9,0.00818999999999992,-3.084984,0,0.006231,0,1,1
669,21,27,3.33705,0.294199,0.0,3.042851,0.1,0.930369,1.0,0.960556,0.0002,0.0,0,8.82,1,0,0,3.517659,3.594849,0.432675,0.1,3.502980833333334,0.8808221666666668,0.92819,0.0,-0.18060900000000002,3.042851,0.8837214318079857,0.0881613736200016,0.9,0.010368999999999962,-3.042851,1,0.109336,0,1,1
670,22,27,3.047361,0.049963,0.0,2.997398,0.1,0.933396,1.0,0.959432,0.0002,0.0,0,1.64,1,0,0,3.33705,3.633405,0.294199,0.1,3.435836333333333,0.6763668333333334,0.92819,0.0,-0.2896890000000001,2.997398,0.8984346996410947,0.016395492232297967,0.9,0.013395999999999963,-2.997398,1,0.016082,0,1,1
671,23,27,2.54101,0.0,0.0,2.54101,0.1,0.942087,1.0,0.9656,0.0001,0.0,0,0.0,1,0,0,3.047361,3.517659,0.049963,0.1,3.278555666666667,0.45479650000000005,0.92819,0.0,-0.506351,2.54101,0.8613288470165994,0.0,0.9,0.022086999999999968,-2.54101,1,0.007826,0,1,1
672,0,28,1.954931,0.0,0.0,1.954931,0.1,0.955988,1.0,0.973838,0.0001,0.0,0,0.0,1,0,0,2.54101,3.33705,0.0,0.1,3.005236,0.26780216666666673,0.92819,0.0,-0.586079,1.954931,0.8087421265141318,0.0,0.9,0.03598799999999991,-1.954931,1,4.5e-05,0,1,1
673,1,28,1.619356,0.0,0.0,1.619356,0.1,0.963791,1.0,0.978468,0.0001,0.0,0,0.0,1,0,0,1.954931,3.047361,0.0,0.1,2.6695611666666665,0.1294728333333334,0.92819,0.0,-0.33557499999999996,1.619356,0.7786322117541499,0.0,0.9,0.04379099999999991,-1.619356,1,1.8e-05,0,1,1
674,2,28,1.556486,0.0,0.0,1.556486,0.1,0.96524,1.0,0.979328,0.0001,0.0,0,0.0,1,0,0,1.619356,2.54101,0.0,0.1,2.342699,0.0573603333333334,0.930369,0.0,-0.06286999999999998,1.556486,0.7729911170928667,0.0,0.9,0.04523999999999995,-1.556486,1,0.0,0,1,1
675,3,28,1.538555,0.0,0.0,1.538555,0.1,0.965653,1.0,0.979573,0.0001,0.0,0,0.0,1,0,0,1.556486,1.954931,0.0,0.1,2.0429498333333336,0.008327166666666741,0.933396,0.0,-0.01793100000000014,1.538555,0.7713822341857335,0.0,0.9,0.045652999999999944,-1.538555,1,0.0,0,1,1
676,4,28,1.560669,0.0,0.0,1.560669,0.1,0.965144,1.0,0.979271,0.0001,0.0,0,0.0,1,0,0,1.538555,1.619356,0.0,0.1,1.7951678333333334,0.0,0.942087,0.0,0.02211400000000019,1.560669,0.77336644235083,0.0,0.9,0.04514399999999996,-1.560669,1,0.0,0,1,1
677,5,28,1.722862,0.0,0.0,1.722862,0.1,0.961396,1.0,0.977046,0.0001,0.0,0,0.0,1,0,0,1.560669,1.556486,0.0,0.1,1.6588098333333334,0.0,0.955988,0.0,0.1621929999999998,1.722862,0.787919425751458,0.0,0.9,0.04139599999999999,-1.722862,1,0.0,0,1,1
678,6,28,2.230439,0.0,0.0,2.230439,0.1,0.949498,1.0,0.96999,0.0001,0.0,0,0.0,1,0,0,1.722862,1.538555,0.0,0.1,1.704727833333333,0.0,0.949498,0.0,0.5075770000000002,2.230439,0.8334624495289368,0.0,0.9,0.029497999999999913,-2.230439,0,0.0,0,1,1
679,7,28,2.658066,0.0,0.0,2.658066,0.1,0.939267,1.0,0.96393,0.0001,0.0,0,0.0,1,0,0,2.230439,1.560669,0.0,0.1,1.8778461666666668,0.0,0.939267,0.0,0.42762699999999976,2.658066,0.871831852848811,0.0,0.9,0.019266999999999923,-2.658066,0,6e-06,0,1,1
680,8,28,2.913757,0.0,0.0,2.913757,0.1,0.933055,1.0,0.960254,0.0002,0.0,0,0.0,1,0,0,2.658066,1.722862,0.0,0.1,2.1040579999999998,0.0,0.933055,0.0,0.2556910000000001,2.913757,0.8947740690892777,0.0,0.9,0.013054999999999928,-2.913757,0,0.000273,0,1,1
681,9,28,3.361494,0.0,0.0,3.361494,0.1,0.921994,1.0,0.953715,0.0002,0.0,0,0.0,1,0,0,2.913757,2.230439,0.0,0.1,2.4078811666666664,0.0,0.921994,0.0,0.44773700000000005,3.361494,0.9349478689995513,0.0,0.9,0.0019939999999999403,-3.361494,0,0.002981,0,1,1
682,10,28,3.495754,0.083213,0.0,3.412541,0.1,0.92327,1.0,0.953622,0.0002,0.0,0,2.38,1,0,0,3.361494,2.658066,0.0,0.1,2.7303953333333326,0.013868833333333407,0.921994,0.0,0.13425999999999982,3.4125409999999996,0.9331256933602513,0.023804013725218155,0.9,0.003269999999999995,-3.4125409999999996,0,0.417169,0,1,1
683,11,28,3.465387,0.477174,0.0,2.988213,0.1,0.930086,1.0,0.962542,0.0002,0.0,0,13.77,1,0,0,3.495754,2.913757,0.083213,0.1,3.0208161666666666,0.0933978333333334,0.921994,0.0,-0.03036699999999959,2.988213,0.8647408070883804,0.13769713521256494,0.9,0.010085999999999928,-2.988213,0,0.623944,1,1,0
684,12,28,3.540778,1.016632,0.0,2.524147,0.1,0.935849,1.0,0.972,0.0002,0.0,0,28.71,1,0,0,3.465387,3.361494,0.477174,0.1,3.239206,0.2628365000000001,0.921994,0.0,0.07539099999999976,2.524146,0.7815956985195155,0.28712099794988616,0.9,0.015849000000000002,-2.524146,0,0.029967,0,1,1
685,13,28,3.438027,1.303283,0.0,2.134744,0.1,0.941886,1.01038,0.978573,0.0001,0.0,0,37.91,1,0,0,3.540778,3.495754,1.016632,0.1,3.3691995,0.4800503333333334,0.921994,0.0,-0.10275100000000004,2.134744,0.7246010612382233,0.37907864624720916,0.9,0.02188599999999996,-2.134744,0,0.00046,0,1,1
686,14,28,3.407232,1.640743,0.0,1.766489,0.1,0.94664,1.031241,0.984719,0.0001,0.0,0,48.15,1,0,0,3.438027,3.465387,1.303283,0.1,3.4514453333333335,0.7535075000000001,0.921994,0.0,-0.030794999999999906,1.766489,0.6655946054284433,0.48154705005498594,0.9,0.026639999999999997,-1.766489,0,5e-06,0,1,1
687,15,28,3.45122,1.924459,0.0,1.526761,0.1,0.948863,1.046529,0.988701,0.0001,0.0,0,55.76,1,0,0,3.407232,3.540778,1.640743,0.1,3.4663996666666663,1.0742506666666667,0.92327,0.0,0.04398800000000014,1.5267610000000003,0.6222554874383132,0.5576168550202957,0.9,0.028862999999999972,-1.5267610000000003,0,0.0,0,1,1
688,16,28,3.465373,1.883962,0.0,1.581411,0.1,0.948093,1.043959,0.987872,0.0001,0.0,0,54.37,1,0,0,3.45122,3.438027,1.924459,0.1,3.461336166666667,1.3743755000000002,0.930086,0.0,0.01415299999999986,1.5814110000000001,0.6302748842530282,0.5436532968735841,0.9,0.028092999999999924,-1.5814110000000001,0,0.0,0,1,1
689,17,28,3.51764,1.370638,0.0,2.147002,0.1,0.940893,1.012773,0.978659,0.0001,0.0,0,38.96,1,0,0,3.465373,3.407232,1.883962,0.1,3.4700450000000003,1.5232861666666668,0.935849,0.0,0.05226700000000006,2.147002,0.7205186105877076,0.38964692531159373,0.9,0.02089299999999994,-2.147002,0,0.0,0,1,1
690,18,28,3.63973,1.67855,0.0,1.96118,0.1,0.941786,1.028508,0.982206,0.0001,0.0,0,46.12,1,0,0,3.51764,3.45122,1.370638,0.1,3.4865369999999998,1.6336058333333332,0.940893,0.0,0.12209000000000003,1.9611800000000001,0.6801546321220279,0.4611741911696221,0.9,0.021785999999999972,-1.9611800000000001,0,7e-06,0,1,1
691,19,28,3.647871,1.327095,0.0,2.320775,0.1,0.937355,1.007264,0.976114,0.0002,0.0,0,36.38,1,0,0,3.63973,3.465373,1.67855,0.1,3.5215110000000003,1.6375745000000002,0.937355,0.0,0.008140999999999732,2.320776,0.7394609275459847,0.3637997714832099,0.9,0.01735500000000001,-2.320776,0,2e-06,0,1,1
692,20,28,3.505939,0.614564,0.0,2.891375,0.1,0.93113,1.0,0.964752,0.0002,0.0,0,17.53,1,0,0,3.647871,3.51764,1.327095,0.1,3.5379621666666665,1.4665446666666666,0.93113,0.0,-0.14193199999999973,2.891375,0.8454810560789592,0.17529221834942982,0.9,0.011129999999999973,-2.891375,0,4.5e-05,0,1,1
693,21,28,3.328096,0.220065,0.0,3.108031,0.1,0.929439,1.0,0.959094,0.0002,0.0,0,6.61,1,0,0,3.505939,3.63973,0.614564,0.1,3.5174415000000003,1.182479,0.929439,0.0,-0.1778430000000002,3.108031,0.8952736888739344,0.06612337320697083,0.9,0.009438999999999975,-3.108031,1,0.018824,0,1,1
694,22,28,2.997099,0.037083,0.0,2.960016,0.1,0.933871,1.0,0.959874,0.0002,0.0,0,1.24,1,0,0,3.328096,3.647871,0.220065,0.1,3.4393958333333337,0.8746658333333334,0.929439,0.0,-0.330997,2.960016,0.8960715412741139,0.012372960528510894,0.9,0.013870999999999967,-2.960016,1,0.051598,0,1,1
695,23,28,2.497721,0.0,0.0,2.497721,0.1,0.943126,1.0,0.966216,0.0001,0.0,0,0.0,1,0,0,2.997099,3.505939,0.037083,0.1,3.269409333333334,0.6462261666666668,0.929439,0.0,-0.4993780000000001,2.497721,0.8574446837146703,0.0,0.9,0.02312599999999998,-2.497721,1,0.009954,0,1,1
696,0,29,1.89914,0.0,0.0,1.89914,0.1,0.957293,1.0,0.974612,0.0001,0.0,0,0.0,1,0,0,2.497721,3.328096,0.0,0.1,2.9793109999999996,0.3664678333333334,0.929439,0.0,-0.5985809999999998,1.89914,0.803736204576043,0.0,0.9,0.03729299999999991,-1.89914,1,4.8e-05,0,1,1
697,1,29,1.578228,0.0,0.0,1.578228,0.1,0.964739,1.0,0.979031,0.0001,0.0,0,0.0,1,0,0,1.89914,2.997099,0.0,0.1,2.6343704999999997,0.1452853333333334,0.929439,0.0,-0.3209120000000001,1.578228,0.7749419470614626,0.0,0.9,0.04473899999999997,-1.578228,1,1.2e-05,0,1,1
698,2,29,1.506394,0.0,0.0,1.506394,0.1,0.966393,1.0,0.980012,0.0001,0.0,0,0.0,1,0,0,1.578228,2.497721,0.0,0.1,2.301113,0.04285800000000007,0.929439,0.0,-0.07183399999999995,1.506394,0.7684965455361148,0.0,0.9,0.04639299999999991,-1.506394,1,0.0,0,1,1
699,3,29,1.47906,0.0,0.0,1.47906,0.1,0.96702,1.0,0.980385,0.0001,0.0,0,0.0,1,0,0,1.506394,1.89914,0.0,0.1,1.9929403333333333,0.006180500000000074,0.933871,0.0,-0.02733399999999997,1.47906,0.7660439659039929,0.0,0.9,0.04701999999999995,-1.47906,1,0.0,0,1,1
700,4,29,1.495776,0.0,0.0,1.495776,0.1,0.966636,1.0,0.980157,0.0001,0.0,0,0.0,1,0,0,1.47906,1.578228,0.0,0.1,1.7427198333333334,0.0,0.943126,0.0,0.016715999999999953,1.495776,0.7675438313144908,0.0,0.9,0.04663600000000001,-1.495776,1,0.0,0,1,1
701,5,29,1.681293,0.0,0.0,1.681293,0.1,0.962359,1.0,0.977618,0.0001,0.0,0,0.0,1,0,0,1.495776,1.506394,0.0,0.1,1.6066485000000001,0.0,0.957293,0.0,0.18551699999999993,1.681293,0.7841895917451772,0.0,0.9,0.042358999999999924,-1.681293,1,0.0,0,1,1
702,6,29,2.11871,0.0,0.0,2.11871,0.1,0.952139,1.0,0.971556,0.0001,0.0,0,0.0,1,0,0,1.681293,1.47906,0.0,0.1,1.6432434999999999,0.0,0.952139,0.0,0.43741700000000017,2.11871,0.8234374158815613,0.0,0.9,0.03213899999999992,-2.11871,0,0.0,0,1,1
703,7,29,2.555123,0.0,0.0,2.555123,0.1,0.941748,1.0,0.965399,0.0001,0.0,0,0.0,1,0,0,2.11871,1.495776,0.0,0.1,1.8060593333333335,0.0,0.941748,0.0,0.43641299999999994,2.555123,0.8625951547779273,0.0,0.9,0.02174799999999999,-2.555123,0,2e-06,0,1,1
704,8,29,2.740759,0.0,0.0,2.740759,0.1,0.937266,1.0,0.962746,0.0002,0.0,0,0.0,1,0,0,2.555123,1.681293,0.0,0.1,2.0117868333333333,0.0,0.937266,0.0,0.18563600000000013,2.740759,0.8792515926424406,0.0,0.9,0.017266000000000004,-2.740759,0,8.8e-05,0,1,1
705,9,29,3.345116,0.0,0.0,3.345116,0.1,0.922403,1.0,0.953956,0.0002,0.0,0,0.0,1,0,0,2.740759,2.11871,0.0,0.1,2.3227961666666666,0.0,0.922403,0.0,0.6043569999999998,3.345116,0.933478331090175,0.0,0.9,0.002402999999999933,-3.345116,0,0.000452,0,1,1
706,10,29,3.43572,0.082547,0.0,3.353173,0.1,0.924698,1.0,0.954491,0.0002,0.0,0,2.4,1,0,0,3.345116,2.555123,0.0,0.1,2.6461201666666665,0.013757833333333407,0.922403,0.0,0.0906039999999999,3.353173,0.9278500625841185,0.024026106892847236,0.9,0.00469799999999998,-3.353173,0,0.367971,0,1,1
707,11,29,3.422815,0.500393,0.0,2.922422,0.1,0.93143,1.0,0.963626,0.0002,0.0,0,14.62,1,0,0,3.43572,2.740759,0.082547,0.1,2.936373833333333,0.09715666666666674,0.922403,0.0,-0.012904999999999944,2.922422,0.8570511442350831,0.14619336826753176,0.9,0.01142999999999994,-2.922422,0,0.397095,0,1,1
708,12,29,3.367294,0.718204,0.0,2.649089,0.1,0.935836,1.0,0.968758,0.0002,0.0,0,21.33,1,0,0,3.422815,3.345116,0.500393,0.1,3.144471166666667,0.21685733333333337,0.922403,0.0,-0.055521000000000154,2.6490899999999997,0.8157676150740242,0.21328811405000156,0.9,0.01583599999999996,-2.6490899999999997,0,0.010958,0,1,1
709,13,29,3.284139,1.197766,0.0,2.086373,0.1,0.944088,1.007207,0.978816,0.0001,0.0,0,36.47,1,0,0,3.367294,3.43572,0.718204,0.1,3.2659738333333332,0.41648500000000005,0.922403,0.0,-0.08315499999999965,2.086373,0.728379421713773,0.3647122229868398,0.9,0.024088,-2.086373,0,0.00129,0,1,1
710,14,29,3.284248,1.504365,0.0,1.779883,0.1,0.947825,1.025833,0.984104,0.0001,0.0,0,45.81,1,0,0,3.284139,3.422815,1.197766,0.1,3.356555333333333,0.6672125000000001,0.922403,0.0,0.00010899999999969268,1.7798829999999999,0.6772893685509197,0.45805448977833285,0.9,0.02782499999999999,-1.7798829999999999,0,5e-06,0,1,1
711,15,29,3.300281,1.271412,0.0,2.028868,0.1,0.944638,1.011414,0.979893,0.0001,0.0,0,38.52,1,0,0,3.284248,3.367294,1.504365,0.1,3.3490828333333336,0.8791145,0.924698,0.0,0.016033000000000186,2.0288690000000003,0.7175534508748318,0.385243442833067,0.9,0.024637999999999938,-2.0288690000000003,0,0.0,0,1,1
712,16,29,3.333899,1.051794,0.0,2.282106,0.1,0.941086,1.0,0.97551,0.0001,0.0,0,31.55,1,0,0,3.300281,3.284139,1.271412,0.1,3.3321126666666667,1.0406556666666666,0.93143,0.0,0.03361800000000015,2.2821050000000005,0.757172870794078,0.31548456762350396,0.9,0.021085999999999938,-2.2821050000000005,0,1e-06,0,1,1
713,17,29,3.352583,1.493967,0.0,1.858617,0.1,0.946152,1.023757,0.983008,0.0001,0.0,0,44.56,1,0,0,3.333899,3.284248,1.051794,0.1,3.3204073333333333,1.2062513333333333,0.935836,0.0,0.018683999999999923,1.858616,0.6851538176312247,0.4456165751551639,0.9,0.026151999999999953,-1.858616,0,2.8e-05,0,1,1
714,18,29,3.458262,1.510857,0.0,1.947405,0.1,0.94395,1.022501,0.981864,0.0001,0.0,0,43.69,1,0,0,3.352583,3.300281,1.493967,0.1,3.3355686666666666,1.3383601666666667,0.941086,0.0,0.10567899999999986,1.947405,0.6918210069537909,0.43688319829926175,0.9,0.023949999999999916,-1.947405,0,1e-06,0,1,1
715,19,29,3.398082,1.223131,0.0,2.174951,0.1,0.9418,1.006295,0.977709,0.0001,0.0,0,35.99,1,0,0,3.458262,3.333899,1.510857,0.1,3.3545591666666668,1.3425876666666667,0.941086,0.0,-0.0601799999999999,2.174951,0.7343756094661283,0.3599473585548087,0.9,0.02179999999999993,-2.174951,0,1e-06,0,1,1
